,id,tweet,subtask_a
20,28195,"@USER @USER Hun er ubrugelig. Forsøg på at gøre det rigtige, men følger aldrig igennem.",OFF
21,56117,@USER Taknemmelig Trump har ikke en hund i Det Hvide Hus. Han er en grusom mand.,OFF
22,67757,@USER Trump sparker bagved - det er så sjovt.,
23,12681,@USER @USER @USER Han er stum og dummere i én præsident. Det er en to for én.,OFF
24,82904,"@USER Og dette fra den klovn, der skulle være i fængsel?",OFF
25,63236,@USER Det er fordi du er en gammel mand.,
26,77665,"@USER @USER @USER De er obstruktionister. Anti-amerikansk. Farisæerne. Spørg dem, hvad de kører på, og du får intet. Maga!",OFF
27,83484,@USER Jeg mener det fungerede til pistolkontrol ikke? URL,
28,74932,"@USER Hun drikker så meget koolaid, hun er oppustet.",
29,91252,"@USER @USER @USER @USER Institutionen lader hende kun tweet, når hun opfører sig. Hun er et vindueslick !!!!",
30,25440,WTC Dette er en trussel !!! .. @ USER #Maga #QAnon #WakeUpAmerica URL,OFF
31,81613,@USER @USER @USER Ring venligst til trumf for hvad han er ... en NARCISSISTIC SOCIOPATH!,
32,82333,@USER Fuck em,
33,12609,@USER Godt træk .... han er den store taber,OFF
34,13017,"@USER det er bogstaveligt talt en fortælling, der er på niveau med nazisternes stans, antifa-stans, de er to sider af den samme mønt. &quot;NoooOOoOo en af disse grupper vil udrydde eller deportere alle PoC og jøder, den anden vil bare forhindre dem i at ved at gøre det, og denne sammenligning gavner modet &quot;",
35,18129,"@USER @USER Der er mange dumme argumenter for pistolkontrol, men dette kan være det dummeste og mest almindelige.",
36,70380,@USER @USER @USER skal du ikke dræbe mig. antifa på den anden side ...,
37,12108,@USER @USER Hun er en grim sorthjertet trold-URL,OFF
38,14726,@USER Tro ikke den hype.,OFF
39,74358,@USER @USER Vi er gemt fra dig! MAGA!,
40,82599,"@USER Du kan sandsynligvis forestille dig, at alle SJW-snefnug, der ikke føler sig trygge &quot;arbejder, hvor der kan være konservative, der lurer i skyggerne. Konservative er nu Ruskies i det 21. århundrede.&quot;",
41,40212,"@USER Alt dette får jeg 😢 forbandet med disse hatere, der sletter dig IG uden grund ... URL",
42,78367,@USER SJSHSJ DET ER MIN JOBBIT,
43,66596,@USER @USER @USER Hvilken del af NO COLLUSION får du ikke ??? Dette er grunden til at du er en dumokrat,
44,70999,"@USER, hvis årsagen til Farakans ulovlige værdier er, fordi han er sort eller muslim, ville det være en grund til at afskyr ham. Jeg tror, at hans ulovlige værdier simpelthen er et resultat af dårlig karakter, ligesom hans tilhængere! &quot;",
45,36026,@USER Lad venstreorienterede demokrater optøve i gaderne med deres antifa-kolleger.,
46,29439,"@USER @USER ANTIFA giver ikke døden trusler til professor Ford eller truer vold, hvis deres kandidat mister eller Spanky er impeached.",
47,74477,"@USER Så har loven ændret sig ... du fremsætter bare en beskyldning nu dage og din skyld, indtil den er bevist uskyldig. Venstre er mentalt syge!",
48,49845,@USER Dette spil suger æselkugler,
49,32305,@USER Absolut burde være et søm i kisten .... for Hilliary,
50,77243,@USER Han er en DUMBASS !!!!!,
51,73205,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER ... og #LeviStrauss ønsker pistolkontrol Hvor mange af os spekulerer på, hvorfor pokker vil de have, at vores friheder bliver taget ~ eller er det bare selektive friheder? URL",
52,47311,@USER På dette tidspunkt ... Jeg tror ikke præs. Trump giver en sh * t ... og det gør jeg heller ikke! LOL URL,
53,48553,"@USER donnie jr. du og din familie skylder landet en undskyldning for at have taget dine kriminelle aktiviteter ind i VORES Hvide hus. Du foret dine lommer, mens din far er uegnet og gør en hån mod vores republik. Skam dig og din familie. Retfærdighed vil sejre",
54,75689,@USER Åh min Carmen. Han er så FRICKING CUTE,
55,84102,@USER Chelsea er lige så skør som hendes mor,OFF
56,10607,"@USER Og den hjerneløse #DEMS vil have os til at tro, at han ikke har flertallet. Venstre er ligesom deres ledere &quot;de korrupte #Obama og #CrookedHillary er begge rigtige dårlige tabere #MAGA #TRUMP&quot;",
57,43913,"@USER @USER Californiens pistolkontrol er direkte resultat af hvide mennesker bange for sorte pantere, der bruger deres ret til at bære våben. NRA havde ikke noget problem med den pistolkontrol!",
58,98992,"@USER @USER Og alligevel bar millioner af tilladelser, der indeholdt mennesker, lovligt skjulte skydevåben samme dag og gjorde ikke skade på sig selv eller nogen anden. Men alligevel ønsker de at have stærkere kanonkontrol. Idioter! 🤨 Vores vidunderlige medier er nødt til at hype hændelser, der passer til deres dagsorden.",OFF
59,92056,"@USER Ja, så skader dig selv pistolkontrolfreak.",
60,33853,"@USER @USER @USER Bullshit! Forordninger er gode, fordi det forhindrer de konservative fra at stribe vores land ind i afgrunden",OFF
61,75215,@USER ejeren af min culo,OFF
62,96218,Nu arret hun sig selv for livet lol # MAGA URL,
63,57013,@USER du fucking -,OFF
64,20883,"Bekræft MAN! VENSTRE VING-AKTIVIST ER EN LÆRER, SOM ER HISTORISKE ÆNDRINGER! Intet hårdt bevis! #ChristineBlaseyFord Uskyldig, indtil han er bevist skyldig! #ConfirmKavanaugh #MAGA @USER #WeakRinos #Republicans",
65,74831,"Jeg antager, at jeg ikke kommer til at få et svar &#39;: Hjerneløs #Liberal Stooge Ocasio-Cortez. @ BRUGER på $ 40T Politikplan URL #WakeUpAmerica DETTE ER IKKE Amerikas fremtidige STEMME Republikaner eller overgiver Amerika til disse # DEM moroner @USER #MAGA",OFF
66,53264,"@USER @USER Venstreorienterede viser endnu en gang, hvor modbydelige de kan være",OFF
67,28204,@USER Han er en beruset skøre mand.,
68,42024,@USER Alle de penge havde ikke gjort dig smartere.,
69,84664,"@USER Ja, vi har brug for nogle mere sammensatte bullshit-demonstranter og antifa lol-tid til en episk beatdown😉",OFF
70,54842,"@USER I øvrigt, hvorfor flytter du ikke til Haiti? Dere liberale ser ud til at skabe huller ud af store byer. Så gå et sted, hvor det allerede er et lort hul, så du ikke behøver at arbejde!",
71,48995,"Bør ikke fisse, der griber @ @USER, være den, der bærer handskerne, mens du håndterer mad? #MAGA URL",OFF
72,47153,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa slår ikke faksister for at prøve at få dem til at ændre mening - de ved, det er en fortabt sag at prøve at ændre en fascists sind. De gør det for at skræmme dem til at gemme sig, for at demoralisere dem og for at stoppe spredningen af deres hadefulde ideologi. Der er ingen tvinger synspunkter på andre &quot;.&quot;",OFF
73,76826,#FireMorningJoe han er skåret ud af den samme klud som alle andre konservative. Hans misogyny og bigotry vises altid. Han er ansvarlig for Trump. URL,
74,27645,"@USER @USER Virkelig skal være den mest idiotiske ting, jeg nogensinde har set.",
75,64429,@USER @USER @USER @USER @USER @USER @USER @USER @USER Det fungerer. Hvis du vil kontrollere en befolkning. Australsk pistolkontrol havde ingen indflydelse på drab.,OFF
76,20943,@USER @USER Venstre ødelægger alt!,
77,78064,"@USER Det er hvad der sker, når du lader en liberal få fat i en pistol. Det ville være et godt sted at starte pistolkontrol. Forby liberale mod at få kanoner.",
78,14122,@USER @USER Du ser glad ud. MAGA,
79,72353,@USER Alligevel er hun selv fed.,
80,39051,"@USER @USER @USER Hvilken vittighed! Hun er en perle i orden !! Hun er en racistisk falske! Lige sammen med denne racistiske falske. Den tror, at hun vil følge mig fra sin anden konto. Og bloker mig. Fordi jeg taler sandheden. Jeg kunne pleje mindre om tilhængere. Som det er en stor fest. Jeg er interesseret i, at de diskriminerer URL",
81,54546,"@USER @USER @USER Måske har du glemt, at vi i øjeblikket er EU-borgere, og at alle rettigheder, der tildeles os, er de samme som for andre EU-borgere. Tro ikke på det lort, der foregår i dit hoved.",
82,50759,"@USER @USER Har lige kigget op i sit arbejde Historie, han er opført i bestyrelsen for Leading Age Services Aust (LASA) og kommer fra Medicare Local Alliance ... hvad der i helvede er",
83,75992,"@USER Årsag, hvem tæver der spiller med 😭😭😭😭 gud er ikke give mig gaven for ingenting",
84,45068,"@USER Kommer fra den mand, der truede med at prøve at sparke Turmps røv nu, tager det ikke et sæt kugler",OFF
85,17259,@USER Bliv bange for grim mand?,
86,95225,@USER @USER @USER @USER @USER Tæve .. URL,
87,84667,&amp; terroisme &amp; sult &amp; Flint &amp; fattigdom &amp; klimaændringer &amp; global opvarmning &amp; sexhandel &amp; mobning &amp; kropsskamning &amp; politiets brutalitet &amp; feminisme &amp; pistolkontrol &amp; marcher og protester,OFF
88,14574,@USER ja din tæve til højre får smacket URL,
89,23784,@USER Hahaha STORE lår kommer ikke til det,
90,93119,#maga #christineford # trump2020 #tcot #ccot #AmericaFirst #Patriots @USER #BrettKavanaugh havde dette at sige om Bill Clinton under Whitewater: Det er bydende nødvendigt at gøre hans mønster af oprørende opførsel klar - stykke af smertefuldt stykke. &quot;Faktisk. URL,OFF
91,30115,"#MAGA-folk er meget lav IQ. BNP-vækst &quot;betyder LITTERISK INGENTING. På ingen måde betyder dette noget for højere indkomst for hvide familier eller enkeltpersoner. Alt det milliardbeløb går til virksomheder eller regering. Og hvilke job skabte han? Arbejdskraft, der betaler mindre end den levende løn lmao? URL",
92,69281,"@USER Bro gå og se hvordan han holder sit bagved i interviewet, ligesom det lort var irriterende lmao nigga er gal mistænksom",
93,15322,"En tæve bygget sådan som kunne slå min røv alt, hvad hun ønsker URL",
94,75089,@USER @USER Meget patetisk mand!,
95,21379,@USER @USER @USER @USER @USER @USER Du skal tale om hadefulde konservative.,OFF
96,43133,@USER @USER Det er korrekt !!! #MAGA,
97,52102,"@USER @USER @USER Denne venstreorienterede er hvad der er galt i liberale colleges. Flere ppl og studerende vil komme ud og vil afmække denne korrupte kvinde, der er fast besluttet på at ødelægge en god dommer, fordi hun kun ønsker liberale i domstolene. @USER @USER @USER",
98,59537,@USER @USER @USER @USER Dette er fantastisk! Mark The Great One &quot;Levin og Candace&quot; The Great &quot;Owens sammen! Dette hold er uovervindelig! De sendte lige liberale i en vanvid igen! En hel blok liberale vælgere fik lige deres hoveder til at eksplodere! Og ... desværre Alyssa Milano bare våd hendes bukser igen! Flot hold! &quot;,
99,44209,@USER #StrataData #AI #data #hairball: @USER TDavis turnerer anvendelsen af #Kognitive og #machinelearning teknikker til at fremskynde #Governance af #data URL,
100,96664,"@USER @USER @USER @USER Jeg foreslog ikke skræmmningstaktik. Jeg mente virkelig, hvad jeg sagde. Trump kan nemt trække de gode maga-republikanere og kan let stjæle nok stemmer fra GOP Dem og uafhængige parter og vil bringe vores frossede politik frisk vejr. Tænk over det.",
101,12559,"@USER @USER @USER @USER Kun en liberal ville støtte en liberal, der brugte en MILLION for at få liberale valgt til embedsmand. #LibFAIL! URL",
102,61914,"@USER Det er så underligt ondt og bittert at ekstrapolere fra &#39;alle skal have adgang til anstændigt sundhedsvæsen&#39; til &#39;Venstre mener, at alle kriminelle skal være fri.&#39; Det afslører en temmelig brutalistisk og uigennemtrængelig sind.",
103,32317,@USER Hvad fanden spillet ser du på?,
104,94767,@USER Hvorfor? Hvorfor er liberale så trashy?,
105,64835,"@USER Ja, jeg så dette, og jeg vil sige, at tapper fortsatte med at kurve hende, og hun kom stadig tilbage med dumme svar. Og han gik til sidst op. Jeg tror ikke, han er en stor fan af hendes politik, han er ikke så dum.",
106,41353,"@USER Hvis du går forbi noget andet end han eller hun, er du kneppet i hovedet.",
107,52252,@USER Alt hvad du behøver at vide er at han er tom indeni,OFF
108,91001,@USER De liberale er mentalt ustabile !!,OFF
109,18495,"@USER @USER Hvem autoriserede en søgningsordre for mr Jean hjemme? Racist, hvad med hendes stoftest. Dette er overlagt mord. Han bliver ikke baktalt. Han er offeret.",
110,76680,"@USER @USER @USER jeg har hørt, at han skaber bølger",
111,88013,# TorsdagTanker - FUCK liberale. For evigt.,
112,66349,"@USER Det er endnu engang bevist, at alle våbenkontrollove er beregnet til at afvæbne de lovlydige borgere og undergrave # 2A. Kriminel * er ikke ligeglad med pistollove.",OFF
113,80561,"@USER @USER Mxm nigger synes, vi giver en fuck URL",OFF
114,16052,@USER @USER Hun er en falsk. Stem hende ud. Nu vil hun have sympati.,
115,49996,"10 børn fra forskellige kvinder fra denne amerikanske arbejdsløse mænd? Nigerianske mænd, du er bomben !!!",
116,77086,"@USER Denne russiske agent er en DISGRACE. Hej gammel kryb @USER du skal dø i fængsel. Du og Trump solgte Amerika til russerne, og det er på tide, at du gør tiden til dine år med forbrydelser. Scumbag.",
117,10972,@USER Hvilket sindssygtigt latterligt bullshit.,
118,69160,@USER Vi skulle ikke være overrasket. Disse samme grise arbejdede sammen med neonazier for at afmaske antifa-demonstranter. Og den lokale dækning af lortjournos som @USER dækkede overhovedet ikke det. Vi var nødt til at stole på @USER for URL til undersøgelsesdækning,
119,28380,"@USER @USER Fordi 45% af amerikanerne er for doven til at stemme. Ikke-vælgere skæve liberale. Og for mange liberale, der stemmer, kaster deres stemme bort fra 3. parts tabere. Næste spørgsmål?",
120,40252,"@USER @USER Jeg er sikker på, at han ikke kalder sit indhegnede samfunds private sikkerhedsfirma Bull Connors &quot;dog. Det er sjovt: Nu ELSKER liberaler ELSKER privatisering af politiet!&quot;",
121,39907,@USER @USER Spekulerer på hvor mange børn han malede,OFF
122,16164,"@USER @USER Åh, du er i England? Dine synspunkter på pistolkontrol ophørte med at gøre noget i 1776.",
123,52824,"@USER @USER @USER @USER @USER @USER Dette er ANTIFA-festen og pludselig forventer de, at vi skal tro, at de er interesseret i andre end dem selv. Nix.",
124,77294,@USER Ouch!,OFF
125,13420,"@USER @USER Spekulerer på, om han undskyldte Diamond og Silk for at kalde dem et &quot;minstrel show?&quot; Han skulle have været fyret, men der skaber han ansigter.",
126,16940,"@USER Det er derfor, det er fantastisk, at Kavanaugh ikke rystede den pistolkontrol til fars hånd. Undskyld for barn blev dræbt af en pistol, men det er ikke de fremtidige dommeres skyld, at det skete ...... omg hvide mennesker i byer er fjollet",OFF
127,83816,@USER John Podesta er en spiritus madlavning pedo. Her er et foto af ham og Valerie Jarrett i en ret kompromitterende situation. #MAGA #qanon # DrainTheDeepState #DrainTheSwamp URL,
128,99156,"@USER Jeg elsker den måde, dette irriterer liberale. URL",
129,11255,@USER @USER @USER Min auto rigtige Gggrrr hun er en * skør heks *,
130,28841,"@USER @USER Da jeg vendte talen om, lød det for mig, som Venstre blev et andet grimt parti &quot;med hans personlige angreb på forskellige individer.&quot;",OFF
131,79060,"@USER En anden negativ demokrat, der nægter at forsvinde!",
132,71682,". @ USER Som min valgte MP kan du forklare hvorfor @USER stadig promoverer ideer, som EU allerede har afvist? Vi har 6 måneder tilbage, og intet ser ud til at bevæge sig videre. @USER er som de blinde, der fører de blinde #brexitshambles #BrexitMeansBrexit URL",
133,17577,"@USER Så hun kan ikke blive påvirket af strålingen, men dræbt. Jeg håber, at han nævner Lady Gaga-heks. Da hun er den eneste kendte udødelige heks og den øverste",
134,27503,"(2020-sæsonen) Trump: Min pik er den mest storslåede pik. Bare enorm. Venstrepersoner: bevis det, din russiske dukke! Trump: * pisker pik ud i form af senilitet * Konservative: * stem Trump til sejr *",
135,59998,"@USER @USER @USER @USER Interessant, når Demoncraps ikke engang er opfindelige til at oprette deres egne tegneserier. Dette er oprindeligt udtrykt af republikanere - liberale er Koolaide-drikkerne og har altid været det. Liberale er også afskum af jorden og beviser det dagligt gennem deres løgne",OFF
136,81119,"@USER ajsjjsjdkkdjdk jeg vil have ham så meget, at han bogstaveligt talt ville fortælle mig at dø, og jeg ville adlyde ham",
137,28812,"@USER @USER @USER @USER Han er død. Så du er også en nekrofililiac? Godt at vide ... du skal sutte til skak og huske ikke 3-dimensionel skak ... du kan ikke engang tænke et skridt fremad, for ikke at sige mange ... Skift dit twitterhåndtag til DumbAF, ikke engang ish🙄🙄🙄",OFF
138,84131,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER De får testy og beslutte, at du er en betalt shill &quot;meget, hvis du ender med at hænge omkring QAnon, bliver du vant til det.&quot;",
139,23179,@USER @USER @USER Trump er en meget syg mand. Han er giftig og meningsfuld.,
140,28601,"# VA10-vælgere ved, at @USER er højre side af pistolspørgsmålet. Kanonkontrol eller pistolrettigheder? Svaret kan hjælpe med at bestemme, om NRA-finansieret Rep. Comstock vinder URL til genvalg",
141,64776,@USER #oshaeterry #ThugLife # Criminal Opført som en almindelig engangskriminalitet. #MAGA # MAGA2020 #MAGARally Regler #TexasPolice,OFF
142,95712,@USER @USER Hun er fuld af køje.,
143,69972,@USER Helvede boykottede de McEnroe ..... dette er for meget !!,OFF
144,37115,ANTI-ANTIFA ER BALLER,
145,80696,@USER IM GÅ HARDCORE BITCH,
146,68163,"@USER Jeg plejede at markere abe udenfor. Spillede det for kona, og hun er ligesom hvad fanden?",
147,96789,"@USER Jeg tror, hun er den gale. Hun kunne ikke lide at blive kaldt, så hun prøver at få dem til at mobbe mig. 😆",OFF
148,68629,"@USER @USER @USER så hun er modbydelig for dig, fordi hun er en Rangers-fan! du er modbydelig for mig, fordi du støtter at nedbryde unionen! #proudtobeBritish 🇬🇧",OFF
149,66109,"@USER De skulle. Forhåbentlig er vælgerne klar over, at de kunne have afsluttet dette shitshow godt inden midterstemmen.",
150,19419,"@USER 2018-diagrammer, hun er. Generelt fuck nej. Cardi fik måder at gå for at fange niki",
151,32942,"@USER @USER @USER Jeg tror, jeg savnede et par svar her (jeg er ved et konferencesamtale), men de fleste af de anti-jihadi muslimske dyrlæger, jeg kender, ville være uenige med pistolkontrol. så dette virker underligt ...?",
152,74285,"@USER Se på alle disse racistiske, hvide liberale, der fratter ud, fordi jeg sagde, at Tom Arnold har hvide privilegier.",
153,77319,"@USER Hubby forhastede mig * ryster knytnæve * vil flick et billede igennem denne aften, når jeg foder dem igen. I øvrigt er han stadig chef",OFF
154,30517,@USER @USER OMG !!!! Virkelig !!! #FrankOz ... Liberale ødelægger alt ... #FundPPBS ..,
155,69077,"@USER @USER Wow !!! Troede aldrig, at jeg ville se venstresiden faktisk indrømme, at de vil lukke for ytringsfriheden, medmindre det er deres eget. I det mindste indrømmer de, at de er facisten. De skabte trods alt de 2 mest facistiske grupper ... ANTIFA og KKK.",
156,67758,"@USER Rip lmao der ved 😂 det er derfor, jeg prøver så hårdt på ikke at udsætte mine lort, da de aldrig kan forholde sig alligevel",
157,35944,@USER Bullshit !!!,
158,48223,@USER Jeg føler mig temmelig kneppet da cuz jeg startede fint,
159,47168,@USER Forfærdeligt,
160,53947,"@USER Jeg ved ikke noget om kkk, selvom jeg tror, at demokraterne finansierer dem, som de altid gjorde. Jeg tror, Dems største terrorgruppe i disse dage er antifa.",
161,49504,@USER @USER @USER Hun er absolut ubrugelig. Alle ved det bortset fra hende og medierne.,OFF
162,66291,"@USER Er det ligeglad med nogen, hvad den snavsepose siger ???",
163,31229,@USER @USER IKKE ET SNOWBALLS-KANS I HELL DIMWIT DEM. Begynd på at miste som en mand ..... fejle ... som en .... uhm? Uanset hvad du identificerer som i dag. VI VIL #MAGA IKKE trætte af # vinde se dig i NOVEMBER FOR # REDWAVERISING2018 DU KAN IKKE STOP #ScotusKavenaugh,OFF
164,75850,@USER Forhåbentlig indhenter din fedme dig da,
165,88546,@USER @USER Mine stenede hvedeknækkere! Hvor i helvede lagde de Stoned Wheat Crackers?,OFF
166,29241,"#fordnation #onpoli #Conservatives #Conservative #onpc Bare fordi du kan, betyder det ikke, at du burde. Stor magt kommer med stort ansvar. Ved at påberåbe sig kunst. 33 og tilsidesætter vores retslige processer, tilsidesætter du vores demokrati. URL",
167,19842,@USER Tak for din styrke og udholdenhed. Giv McConnell et spark i ryggen fra nogle af os konservative.,
168,69232,@USER YESSSSSHHHH der ellers kalder dig shitgull hvis det ikke var mig eller ryme 😚,
169,36471,@USER Hun er en af disse &#39;koky&#39; liberale.,
170,32897,@USER Ligesom hvis du ikke fik fyret fra ESPN,OFF
171,62072,"@USER de studerende, der ikke er traumatiseret af at have live shooter-øvelser eller blive distraherede af frygt for at blive dræbt i skolen, gør allerede deres bedste. Send DIT barn til en af disse skoler, så kan vi muligvis få noget at gøre med pistolkontrol. Hykler.",OFF
172,95444,@USER @USER Fattige triste liberale. Intet håb for dem.,OFF
173,51172,Jeg fik mere sund fornuft end alle mine følgere :),
174,62481,"@USER CBS sez administrerende direktør Leslie Moonves &#39;ud på hans røv efter flere beskyldninger om, at han jagede røv ... COO Joseph Iannello vil være midlertidig administrerende direktør, indtil nogen beskylder ham for den samme ting ... Denne&#39; lort &#39;slutter aldrig ... Oops ...",OFF
175,71895,"@USER Selv hvis djævelen fik hver eneste af disse præster til at voldtage børn ... Hvorfor nægter paven at fordømme det? Hvorfor fjernede han ikke lederskabet, som voldtektsmanden bragte ham?",
176,78366,"@USER Jeg tweetede ikke denne lol, jeg har brug for at få min Twitter væk fra det",
177,39021,"@USER Det er hun. Ur skruet. Trump ejer scotus, og han vil udråbe en vrede over fjender efter mellemstopperne",OFF
178,68840,@USER HAUL DIN FED ASS I HARMS MÅDE DU DRUGGIE !!!,OFF
179,96837,"@USER @USER Enhver kan sige eller skrive noget om sig selv. Antag, at hun i morgen siger, at hun er en profet, og at menneskelig race skal følge hende. Hvad fortæller det om hende? Når jeg først ser nogen som ubrugelig mor, holder jeg op med at give dem nogen opmærksomhed. Du gør den samme bror. Hun er ingen.",
180,51815,"@USER det er så cool, at den blinde idiotgud &quot;koncept allerede er en rigtig ting fra en religion, der er tusinder af år gammel, men befolkningen har det, for at gøre det til en skide cthulhu-reference for retard cred&quot;",
181,62023,@USER @USER Han er vildfarende!,
182,10253,"@USER Rezz er en stum tæve, der får en uhøflig opvågning fra BNF i Mexico lol URL",
183,21367,Alert: Candace Owens blev netop angrebet af Antifa URL,
184,33797,"@USER En anden dum demokrat. Én ting, du har at sige om denne præsident, er, at han ikke er doven. En anden bullshit-historie som sædvanlig",
185,11160,"@USER @USER, når robyn poster en selfie, stopper verden et øjeblik for at værdsætte det",
186,32916,"@USER @USER @USER Demokraterne er så desperate, at alle de ppl truende Sen Collins er fra CA. De vil gøre alt for at forsinke eller stoppe bekræftelsen, og @USER genvalg er på den linje, hun er desperat. Ppl &amp; GOP er helt klar over, hvad der foregår.",OFF
187,47427,"@USER Så det bevæger sig fremad. Fandt fakta, så længe du holder fortællingen op! Den farlige linje er den glidende skala, som I en masse liberale idioter bruger til at ødelægge de konservative eller retfærdiggøre de liberale handlinger",
188,87052,"@USER Stakkels baby. Dette er grunden til, at du og hele dit netværk IKKE kan stole på. De eneste mennesker, der stadig ser CNN, er hjernevasket liberale og demonrater. URL",
189,29556,@USER @USER (Hun er klart ophidset i en defensiv holdning) Shit - hvad laver hun her,
190,18547,@USER Så bliver du bidt,OFF
191,32688,@USER Woodwords bog er bagvaskelse. Han er intet andet end et klovneværktøj!,
192,57850,@USER Hvor mange flere ??? Dette land SKAL adressere fornuftig pistolkontrol! Dette er mere end nok !!! STEM BLÅ! FÅ DETS Søppel RENGØRET VORES Gader!,
193,82607,"@USER Det ser ud til at være parret med et WOO-HOO, så han må tro, at han er på vej til et bordel.",OFF
194,82339,@USER @USER @USER Hun er mentalt ustabil.,OFF
195,98077,@USER-karakter og Clinton. Måske tegneserie,
196,62815,"@USER @USER @USER @USER @USER @USER @USER @USER @USER Jeg kan godt lide at de ikke samles med hende. Jeg forstår ikke, hvorfor hun nægter at lave porno.",
197,34510,@USER @USER @USER @USER @USER FEMA har kontaktet senatoren og blev fortalt. trusser og fortæl sandheden! &quot;,OFF
198,53501,"@USER Men jeg troede, Antifa var faktisk fascister, men dette viser, at Rethuglicans er de faktiske fascister i rummet.",OFF
199,69928,"@USER @USER @USER @USER @USER @USER @USER @USER @USER Så absurd. Venstre har felt voldelige feminister og kommunister i form af Antifa for at angribe den meget fredelige magtovergang i mere end to år. Jeg spekulerer på, om det nogensinde vil opstå for dig, at du er de slemme fyre? Jeg tvivler på, at du har den moralske styrke.",OFF
200,31853,Nogen overrasket? @USER #CloserNation #MAGA #QAnon URL,OFF
201,13872,@USER Ikke hvis du er fra Wisconsin. Og det er en bobler. Og andand gås.,OFF
202,30791,"@USER Gode liberale vil tillade en voldtektsmand &quot;at fortsætte med at tjene ved en føderal domstol, mens hans offer fortsætter med at lide? Men ... du sagde .... du sagde ....&quot;",
203,80385,@USER Så hvorfor foregiver du at være noget du ikke ??? Du er en falsk og alle dine løgne ændrer ikke det!,
204,54292,"@USER Hun hånede SJW&#39;er og KKK med ekstremt smart satire. At du ikke har en sans for humor eller er for dum til at få det, er vores skyld. Intet af det betyder, at du får denigrerer eller lyver om hende eller hendes motiver. Hun er en indianerkvinde, og du er en stor misogynist.",
205,28985,"@USER @USER @USER Siger du, at han er en kalkunchocker 😶",OFF
206,52375,"@USER @USER Sådanne vildfarne liberale ..! Så snoet af had, kan du ikke engang anerkende den amerikanske luftvåben .. !!",
207,74004,@USER @USER Hun er bedre end al denne lort. Hun er bedre end noget andet. ❤️,OFF
208,70838,"@USER forbandet, hvad jeg ville gøre for at kunne spise den fisse",OFF
